huawei magic_ui 3.0.0;30
netgear cbr750_firmware;30
cisco ios_xe 16.11.1s;29
cisco ios_xe 17.1.1;29
cisco ios_xe 17.2.1v;29
apple mac_os_x 10.14.4;29
qualcomm sd850_firmware;29
qualcomm ipq4018_firmware;29
qualcomm ipq4028_firmware;29
qualcomm ipq4029_firmware;29
qualcomm qca6428_firmware;29
qualcomm qca6438_firmware;29
qualcomm qcn5024_firmware;29
qualcomm qcn5054_firmware;29
qualcomm ipq6000_firmware;29
qualcomm ipq8071_firmware;29
qualcomm ipq8072_firmware;29
qualcomm qcn5550_firmware;29
qualcomm sdm830_firmware;29
qualcomm ipq5010_firmware;29
qualcomm ipq5018_firmware;29
qualcomm qcn6023_firmware;29
qualcomm qcn6024_firmware;29
qualcomm qcn9000_firmware;29
qualcomm qcn9022_firmware;29
qualcomm qcn9024_firmware;29
qualcomm qcn9070_firmware;29
qualcomm qcn9072_firmware;29
qualcomm qcn9074_firmware;29
qualcomm qcn9100_firmware;29
huawei emui 9.1.0;29
microsoft windows_server 2022;29
cisco ios_xe 16.11.1a;28
cisco ios_xe 16.12.1t;28
cisco ios_xe 16.12.3a;28
cisco ios_xe 17.1.1s;28
cisco ios_xe 17.1.1t;28
cisco ios_xe 17.1.2;28
qualcomm qca6175a_firmware;28
qualcomm ipq8078_firmware;28
qualcomm qcn5021_firmware;28
qualcomm qcn5022_firmware;28
qualcomm qcn5052_firmware;28
qualcomm qcn5124_firmware;28
qualcomm qcn5154_firmware;28
qualcomm qcn5164_firmware;28
qualcomm qcn9012_firmware;28
siemens simatic_hmi_comfort_outdoor_panels_7\"_firmware 16;28
siemens simatic_hmi_comfort_panels_4\"_firmware 16;28
siemens simatic_hmi_comfort_panels_22\"_firmware 16;28
siemens simatic_hmi_ktp_mobile_panels_ktp400f_firmware 16;28
siemens simatic_hmi_ktp_mobile_panels_ktp700_firmware 16;28
siemens simatic_hmi_ktp_mobile_panels_ktp700f_firmware 16;28
siemens simatic_hmi_ktp_mobile_panels_ktp900_firmware 16;28
siemens simatic_hmi_ktp_mobile_panels_ktp900f_firmware 16;28
netgear rbr50_firmware;28
netgear cbr40_firmware;28
cisco ios_xe 16.12.4;27
cisco ios_xe 17.2.1r;27
qualcomm sd7c_firmware;27
qualcomm whs9410_firmware;27
qualcomm qca8072_firmware;27
netgear rbk50_firmware;27
cisco ios_xe 16.12.1a;26
cisco ios_xe 16.12.2a;26
cisco ios_xe 16.12.4a;26
cisco ios_xe 16.10.1;26
cisco ios_xe 16.10.1e;26
qualcomm sc8180x\+sdx55_firmware;26
qualcomm qsw8573_firmware;26
qualcomm sdx20_firmware;26
qualcomm pmp8074_firmware;26
qualcomm qcn5064_firmware;26
qualcomm mdm9628_firmware;26
netgear rbk40_firmware;26
netgear rax15_firmware;26
netgear rax20_firmware;26
netgear rax45_firmware;26
netgear rax50_firmware;26
juniper junos_os_evolved 19.4;25
cisco ios_xe 16.12.1w;25
cisco ios_xe 16.12.1x;25
cisco ios_xe 16.12.1y;25
cisco ios_xe 16.12.1z;25
cisco ios_xe 16.10.1s;25
qualcomm mdm9640_firmware;25
qualcomm sd712_firmware;25
qualcomm qca9886_firmware;25
qualcomm mdm9250_firmware;25
qualcomm ipq6005_firmware;25
qualcomm qcn5121_firmware;25
netgear rbr20_firmware;25
netgear rbr40_firmware;25
netgear rbs20_firmware;25
netgear rbs40_firmware;25
netgear rbs50_firmware;25
qualcomm sd820_firmware;24
qualcomm ipq8065_firmware;24
qualcomm qca9880_firmware;24
qualcomm mdm9607_firmware;24
netapp data_ontap 9.6.0;24
netgear rbk20_firmware;24
weidmueller ie-wl-bl-ap-cl-eu_firmware;24
weidmueller ie-wlt-bl-ap-cl-eu_firmware;24
weidmueller ie-wl-bl-ap-cl-us_firmware;24
weidmueller ie-wlt-bl-ap-cl-us_firmware;24
weidmueller ie-wl-vl-ap-br-cl-eu_firmware;24
weidmueller ie-wlt-vl-ap-br-cl-eu_firmware;24
weidmueller ie-wl-vl-ap-br-cl-us_firmware;24
weidmueller ie-wlt-vl-ap-br-cl-us_firmware;24
cisco ios_xe 17.1.1a;23
cisco ios_xe 16.9.1;23
qualcomm sm7250p_firmware;23
qualcomm ipq8068_firmware;23
lantronix premierwave_2050_firmware 8.9.0.0;23
huawei emui 9.1.1;23
netgear d7000_firmware;23
cisco ios_xe 16.9.2;22
